,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.213,6.427999999999999
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.426,9.519
3,cv_no3,"[160, 317, 161]",34,0.359,9.109
4,cv_no4,"[305, 326, 222]",34,0.017,1.6599999999999997
5,cv_no5,"[127, 368, 17]",34,0.481,9.378
6,cv_no6,"[24, 349, 184]",34,0.241,4.966
7,cv_no7,"[178, 353, 179]",34,0.22,5.295999999999999
8,cv_no8,"[272, 386, 335]",34,0.025,0.6620000000000001
9,cv_no9,"[297, 390, 224]",34,0.169,3.9259999999999997
10,cv_no10,"[16, 320, 120]",34,0.471,9.094
11,cv_no11,"[168, 350, 169]",34,0.008,2.769999999999999
12,cv_no12,"[129, 319, 130]",34,0.662,12.907
13,cv_no13,"[188, 351, 189]",34,0.248,4.687
14,cv_no14,"[283, 306, 46]",34,0.054,1.2859999999999998
15,cv_no15,"[194, 354, 195]",34,0.103,2.212
16,cv_no16,"[293, 325, 236]",34,0.403,7.898
17,cv_no17,"[192, 355, 193]",34,0.143,2.158
18,cv_no18,"[44, 394, 284]",34,0.01,0.28300000000000014
19,cv_no19,"[218, 404, 252]",34,0.012,3.4219999999999997
20,cv_no20,"[303, 362, 176]",34,0.199,5.077
21,cv_no21,"[247, 300, 251]",34,0.18,7.205999999999999
22,cv_no22,"[304, 364, 182]",34,0.201,4.368
23,cv_no23,"[181, 365, 304]",34,0.201,4.4639999999999995
24,cv_no24,"[243, 298, 234]",34,0.396,7.683
25,cv_no25,"[319, 347, 246]",34,0.589,11.528
26,cv_no26,"[31, 372, 1]",34,0.1,1.9550000000000003
27,cv_no27,"[23, 361, 303]",34,0.198,5.172000000000001
28,cv_no28,"[241, 262, 227]",34,0.745,14.979999999999999
29,cv_no29,"[146, 333, 290]",34,0.611,12.517000000000003
30,cv_no30,"[249, 384, 366]",34,0.004,0.24500000000000005
31,cv_no31,"[320, 323, 234]",34,0.411,7.9689999999999985
32,cv_no32,"[167, 308, 22]",34,1.939,47.111000000000004
33,cv_no33,"[37, 313, 36]",34,0.009,0.5680000000000002
34,cv_no34,"[378, 379, 170]",34,0.209,6.6019999999999985
35,cv_no35,"[244, 348, 324]",34,0.443,8.712
36,cv_no36,"[235, 363, 318]",34,0.001,0.37400000000000005
37,cv_no37,"[228, 250, 247]",34,0.041,3.849999999999999
38,cv_no38,"[131, 332, 132]",34,0.809,15.87
39,cv_no39,"[242, 332, 291]",34,0.672,13.241
40,cv_no40,"[225, 340, 236]",34,0.413,8.122
41,cv_no41,"[244, 395, 257]",34,0.51,10.011
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.184,6.536999999999999
44,cv_no44,"[126, 348, 127]",34,0.417,8.216999999999999
45,cv_no45,"[163, 321, 296]",34,0.156,3.549
46,cv_no46,"[252, 357, 329]",34,0.073,4.6800000000000015
47,cv_no47,"[123, 325, 124]",34,0.384,7.520000000000001
48,cv_no48,"[245, 250, 228]",34,0.04,3.8309999999999995
49,cv_no49,"[145, 333, 146]",34,0.627,12.832
50,cv_no50,"[238, 239, 28]",34,0.175,3.5039999999999996
51,cv_no51,"[229, 341, 217]",34,0.128,3.292
52,cv_no52,"[164, 337, 165]",34,0.459,10.238
53,cv_no53,"[150, 357, 151]",34,0.048,5.643000000000002
54,cv_no54,"[292, 384, 249]",34,0.002,0.10600000000000002
55,cv_no55,"[190, 356, 191]",34,0.228,4.203
56,cv_no56,"[291, 332, 131]",34,0.777,15.306999999999999
57,cv_no57,"[159, 334, 21]",34,0.192,10.748000000000001
58,cv_no58,"[275, 386, 221]",34,0.065,1.741
59,cv_no59,"[234, 373, 225]",34,0.351,6.8469999999999995
60,cv_no60,"[20, 370, 152]",34,0.182,7.991
61,cv_no61,"[250, 309, 247]",34,0.17,7.128999999999999
62,cv_no62,"[162, 321, 163]",34,0.095,2.0130000000000003
63,cv_no63,"[196, 359, 197]",34,0.262,5.103999999999999
64,cv_no64,"[230, 398, 253]",34,0.159,5.556000000000001
65,cv_no65,"[313, 363, 235]",34,0.009,0.8070000000000003
66,cv_no66,"[287, 321, 162]",34,0.042,1.2200000000000004
67,cv_no67,"[389, 396, 217]",34,0.051,2.927
68,cv_no68,"[348, 368, 127]",34,0.408,8.051
69,cv_no69,"[130, 319, 291]",34,0.691,13.559000000000001
70,cv_no70,"[198, 360, 199]",34,0.53,10.13
71,cv_no71,"[261, 334, 245]",34,0.102,6.8340000000000005
72,cv_no72,"[236, 325, 299]",34,0.403,7.898
73,cv_no73,"[128, 347, 129]",34,0.591,11.538
74,cv_no74,"[125, 324, 126]",34,0.4,7.874
75,cv_no75,"[16, 323, 320]",34,0.535,10.329
76,cv_no76,"[42, 118, 41]",34,0.001,0.040000000000000015
77,cv_no77,"[40, 41, 119]",34,0.001,0.039000000000000014
78,cv_no78,"[372, 397, 276]",34,0.236,4.637
79,cv_no79,"[283, 308, 226]",34,0.399,10.332999999999998
80,cv_no80,"[246, 347, 257]",34,0.577,11.315
81,cv_no81,"[313, 316, 36]",34,0.005,0.2350000000000001
82,cv_no82,"[165, 307, 166]",34,0.706,15.921
83,cv_no83,"[45, 272, 44]",34,0.019,0.5010000000000002
84,cv_no84,"[285, 374, 336]",34,0.201,3.8760000000000003
85,cv_no85,"[120, 298, 121]",34,0.394,7.628
86,cv_no86,"[225, 243, 234]",34,0.375,7.343
87,cv_no87,"[33, 254, 32]",34,0.196,4.166
88,cv_no88,"[273, 314, 254]",34,0.292,6.460999999999999
89,cv_no89,"[156, 309, 157]",34,0.248,9.034999999999998
90,cv_no90,"[284, 399, 117]",34,0.004,0.14400000000000004
91,cv_no91,"[287, 398, 232]",34,0.024,1.1529999999999998
92,cv_no92,"[221, 297, 275]",34,0.101,2.475
93,cv_no93,"[217, 316, 315]",34,0.034,1.8790000000000002
94,cv_no94,"[379, 380, 172]",34,0.219,6.812000000000001
95,cv_no95,"[216, 367, 340]",34,0.379,7.487
96,cv_no96,"[148, 295, 149]",34,0.297,7.835
97,cv_no97,"[261, 294, 253]",34,0.222,8.096
98,cv_no98,"[217, 341, 316]",34,0.082,2.984
99,cv_no99,"[139, 383, 273]",34,0.18,4.555
100,cv_no100,"[122, 299, 123]",34,0.382,7.4559999999999995
101,cv_no101,"[284, 394, 335]",34,0.017,0.4830000000000002
102,cv_no102,"[228, 389, 217]",34,0.058,2.89
103,cv_no103,"[288, 289, 25]",34,0.18,3.1640000000000006
104,cv_no104,"[244, 293, 236]",34,0.408,8.008999999999999
105,cv_no105,"[246, 395, 219]",34,0.494,9.714
106,cv_no106,"[38, 363, 37]",34,0.003,0.21100000000000008
107,cv_no107,"[227, 262, 242]",34,0.626,12.451999999999998
108,cv_no108,"[224, 322, 237]",34,0.278,6.275
109,cv_no109,"[29, 259, 238]",34,0.249,4.895
110,cv_no110,"[132, 302, 133]",34,0.896,17.687
111,cv_no111,"[154, 300, 155]",34,0.259,9.014000000000001
112,cv_no112,"[32, 397, 31]",34,0.15,2.9879999999999995
113,cv_no113,"[283, 403, 306]",34,0.208,4.955
114,cv_no114,"[236, 340, 219]",34,0.423,8.326
115,cv_no115,"[45, 306, 272]",34,0.017,0.41400000000000015
116,cv_no116,"[224, 311, 297]",34,0.089,2.4320000000000004
117,cv_no117,"[228, 315, 245]",34,0.042,3.402
118,cv_no118,"[264, 357, 252]",34,0.064,4.341
119,cv_no119,"[30, 372, 233]",34,0.187,3.657
120,cv_no120,"[237, 322, 240]",34,0.471,10.769000000000002
121,cv_no121,"[219, 367, 242]",34,0.508,10.041
122,cv_no122,"[136, 342, 314]",34,0.383,8.442
123,cv_no123,"[297, 311, 222]",34,0.04,1.446
124,cv_no124,"[219, 395, 244]",34,0.475,9.354999999999999
125,cv_no125,"[36, 316, 35]",34,0.027,1.1580000000000001
126,cv_no126,"[144, 345, 344]",34,0.591,12.309999999999999
127,cv_no127,"[191, 356, 288]",34,0.199,3.627
128,cv_no128,"[316, 341, 35]",34,0.025,0.7280000000000001
129,cv_no129,"[161, 317, 287]",34,0.201,6.025000000000001
130,cv_no130,"[185, 336, 186]",34,0.217,4.265999999999999
131,cv_no131,"[218, 396, 389]",34,0.089,3.895
132,cv_no132,"[262, 302, 242]",34,0.77,15.355999999999998
133,cv_no133,"[134, 301, 135]",34,1.224,24.583000000000002
134,cv_no134,"[158, 310, 159]",34,0.135,7.385999999999999
135,cv_no135,"[236, 299, 243]",34,0.393,7.6819999999999995
136,cv_no136,"[387, 398, 230]",34,0.005,1.3789999999999996
137,cv_no137,"[232, 387, 224]",34,0.095,2.5029999999999997
138,cv_no138,"[275, 400, 220]",34,0.019,0.8370000000000003
139,cv_no139,"[28, 392, 0]",34,0.034,0.7240000000000002
140,cv_no140,"[318, 366, 220]",34,0.012,0.5580000000000002
