,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.22,6.214999999999999
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.445,9.093
3,cv_no3,"[160, 317, 161]",34,0.374,8.75
4,cv_no4,"[305, 326, 222]",34,0.018,1.6429999999999998
5,cv_no5,"[127, 368, 17]",34,0.501,8.897
6,cv_no6,"[24, 349, 184]",34,0.251,4.7250000000000005
7,cv_no7,"[178, 353, 179]",34,0.228,5.076
8,cv_no8,"[272, 386, 335]",34,0.026,0.6370000000000001
9,cv_no9,"[297, 390, 224]",34,0.175,3.7569999999999997
10,cv_no10,"[16, 320, 120]",34,0.491,8.623
11,cv_no11,"[168, 350, 169]",34,0.01,2.761999999999999
12,cv_no12,"[129, 319, 130]",34,0.69,12.245
13,cv_no13,"[188, 351, 189]",34,0.259,4.439
14,cv_no14,"[283, 306, 46]",34,0.056,1.2319999999999998
15,cv_no15,"[194, 354, 195]",34,0.107,2.109
16,cv_no16,"[293, 325, 236]",34,0.42,7.494999999999999
17,cv_no17,"[192, 355, 193]",34,0.15,2.015
18,cv_no18,"[44, 394, 284]",34,0.011,0.27300000000000013
19,cv_no19,"[218, 404, 252]",34,0.012,3.4099999999999997
20,cv_no20,"[303, 362, 176]",34,0.206,4.878
21,cv_no21,"[247, 300, 251]",34,0.186,7.025999999999999
22,cv_no22,"[304, 364, 182]",34,0.209,4.167000000000001
23,cv_no23,"[181, 365, 304]",34,0.209,4.263
24,cv_no24,"[243, 298, 234]",34,0.412,7.287
25,cv_no25,"[319, 347, 246]",34,0.614,10.939
26,cv_no26,"[31, 372, 1]",34,0.104,1.8550000000000002
27,cv_no27,"[23, 361, 303]",34,0.205,4.974
28,cv_no28,"[241, 262, 227]",34,0.776,14.235
29,cv_no29,"[146, 333, 290]",34,0.637,11.906000000000002
30,cv_no30,"[249, 384, 366]",34,0.004,0.24100000000000005
31,cv_no31,"[320, 323, 234]",34,0.428,7.557999999999999
32,cv_no32,"[167, 308, 22]",34,2.017,45.172000000000004
33,cv_no33,"[37, 313, 36]",34,0.01,0.5590000000000002
34,cv_no34,"[378, 379, 170]",34,0.217,6.392999999999999
35,cv_no35,"[244, 348, 324]",34,0.462,8.269
36,cv_no36,"[235, 363, 318]",34,0.001,0.37300000000000005
37,cv_no37,"[228, 250, 247]",34,0.041,3.8089999999999993
38,cv_no38,"[131, 332, 132]",34,0.844,15.061
39,cv_no39,"[242, 332, 291]",34,0.701,12.568999999999999
40,cv_no40,"[225, 340, 236]",34,0.431,7.7090000000000005
41,cv_no41,"[244, 395, 257]",34,0.531,9.501
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.193,6.352999999999999
44,cv_no44,"[126, 348, 127]",34,0.435,7.799999999999998
45,cv_no45,"[163, 321, 296]",34,0.162,3.393
46,cv_no46,"[252, 357, 329]",34,0.077,4.607000000000001
47,cv_no47,"[123, 325, 124]",34,0.4,7.136000000000001
48,cv_no48,"[245, 250, 228]",34,0.04,3.7909999999999995
49,cv_no49,"[145, 333, 146]",34,0.653,12.205
50,cv_no50,"[238, 239, 28]",34,0.182,3.3289999999999997
51,cv_no51,"[229, 341, 217]",34,0.133,3.1639999999999997
52,cv_no52,"[164, 337, 165]",34,0.477,9.779
53,cv_no53,"[150, 357, 151]",34,0.052,5.5950000000000015
54,cv_no54,"[292, 384, 249]",34,0.002,0.10400000000000002
55,cv_no55,"[190, 356, 191]",34,0.238,3.975
56,cv_no56,"[291, 332, 131]",34,0.81,14.53
57,cv_no57,"[159, 334, 21]",34,0.203,10.556000000000001
58,cv_no58,"[275, 386, 221]",34,0.067,1.6760000000000002
59,cv_no59,"[234, 373, 225]",34,0.366,6.4959999999999996
