,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.151,8.888999999999998
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.28,14.223000000000003
3,cv_no3,"[160, 317, 161]",34,0.243,13.131000000000002
4,cv_no4,"[305, 326, 222]",34,0.008,1.8139999999999992
5,cv_no5,"[127, 368, 17]",34,0.32,14.717999999999998
6,cv_no6,"[24, 349, 184]",34,0.161,7.6499999999999995
7,cv_no7,"[178, 353, 179]",34,0.151,7.780999999999998
8,cv_no8,"[272, 386, 335]",34,0.018,0.9510000000000004
9,cv_no9,"[297, 390, 224]",34,0.115,5.829
10,cv_no10,"[16, 320, 120]",34,0.311,14.296000000000001
11,cv_no11,"[168, 350, 169]",34,0.002,2.802999999999998
12,cv_no12,"[129, 319, 130]",34,0.439,20.246000000000006
13,cv_no13,"[188, 351, 189]",34,0.164,7.424
14,cv_no14,"[283, 306, 46]",34,0.036,1.8879999999999997
15,cv_no15,"[194, 354, 195]",34,0.069,3.3600000000000008
16,cv_no16,"[293, 325, 236]",34,0.267,12.363999999999999
17,cv_no17,"[192, 355, 193]",34,0.092,3.7110000000000003
18,cv_no18,"[44, 394, 284]",34,0.007,0.40200000000000025
19,cv_no19,"[218, 404, 252]",34,0.016,3.6339999999999995
20,cv_no20,"[303, 362, 176]",34,0.137,7.330999999999998
21,cv_no21,"[247, 300, 251]",34,0.128,9.282999999999994
22,cv_no22,"[304, 364, 182]",34,0.136,6.623
23,cv_no23,"[181, 365, 304]",34,0.136,6.717999999999999
24,cv_no24,"[243, 298, 234]",34,0.262,12.060000000000002
25,cv_no25,"[319, 347, 246]",34,0.391,18.057999999999993
26,cv_no26,"[31, 372, 1]",34,0.066,3.0580000000000003
27,cv_no27,"[23, 361, 303]",34,0.136,7.413
28,cv_no28,"[241, 262, 227]",34,0.497,23.268999999999995
29,cv_no29,"[146, 333, 290]",34,0.405,19.288000000000007
30,cv_no30,"[249, 384, 366]",34,0.003,0.2870000000000001
31,cv_no31,"[320, 323, 234]",34,0.272,12.512
32,cv_no32,"[167, 308, 22]",34,1.303,68.76399999999998
33,cv_no33,"[37, 313, 36]",34,0.005,0.6600000000000003
34,cv_no34,"[378, 379, 170]",34,0.145,8.981999999999998
35,cv_no35,"[244, 348, 324]",34,0.295,13.629000000000001
36,cv_no36,"[235, 363, 318]",34,0.0,0.37600000000000006
37,cv_no37,"[228, 250, 247]",34,0.036,4.381999999999998
38,cv_no38,"[131, 332, 132]",34,0.537,24.842000000000002
39,cv_no39,"[242, 332, 291]",34,0.447,20.701
40,cv_no40,"[225, 340, 236]",34,0.275,12.706999999999999
41,cv_no41,"[244, 395, 257]",34,0.339,15.665
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.115,8.504000000000001
44,cv_no44,"[126, 348, 127]",34,0.277,12.847
45,cv_no45,"[163, 321, 296]",34,0.107,5.315
46,cv_no46,"[252, 357, 329]",34,0.039,5.402000000000002
47,cv_no47,"[123, 325, 124]",34,0.255,11.776
48,cv_no48,"[245, 250, 228]",34,0.035,4.3549999999999995
49,cv_no49,"[145, 333, 146]",34,0.415,19.779
50,cv_no50,"[238, 239, 28]",34,0.116,5.442
51,cv_no51,"[229, 341, 217]",34,0.083,4.691000000000001
52,cv_no52,"[164, 337, 165]",34,0.312,15.402999999999999
53,cv_no53,"[150, 357, 151]",34,0.02,6.057000000000001
54,cv_no54,"[292, 384, 249]",34,0.001,0.12300000000000004
55,cv_no55,"[190, 356, 191]",34,0.15,6.713000000000001
56,cv_no56,"[291, 332, 131]",34,0.517,23.932
57,cv_no57,"[159, 334, 21]",34,0.114,12.748000000000005
58,cv_no58,"[275, 386, 221]",34,0.045,2.4809999999999994
59,cv_no59,"[234, 373, 225]",34,0.233,10.732000000000001
60,cv_no60,"[20, 370, 152]",34,0.135,10.140999999999996
61,cv_no61,"[250, 309, 247]",34,0.123,9.105999999999998
62,cv_no62,"[162, 321, 163]",34,0.064,3.0800000000000005
63,cv_no63,"[196, 359, 197]",34,0.173,7.995
64,cv_no64,"[230, 398, 253]",34,0.102,7.2840000000000025
65,cv_no65,"[313, 363, 235]",34,0.004,0.8870000000000003
66,cv_no66,"[287, 321, 162]",34,0.03,1.71
67,cv_no67,"[389, 396, 217]",34,0.029,3.4459999999999993
68,cv_no68,"[348, 368, 127]",34,0.271,12.574
69,cv_no69,"[130, 319, 291]",34,0.459,21.229
70,cv_no70,"[198, 360, 199]",34,0.35,15.985999999999999
71,cv_no71,"[261, 334, 245]",34,0.057,7.8610000000000015
72,cv_no72,"[236, 325, 299]",34,0.267,12.363999999999999
73,cv_no73,"[128, 347, 129]",34,0.393,18.096000000000004
74,cv_no74,"[125, 324, 126]",34,0.266,12.316000000000003
75,cv_no75,"[16, 323, 320]",34,0.353,16.239999999999995
76,cv_no76,"[42, 118, 41]",34,0.001,0.05400000000000003
77,cv_no77,"[40, 41, 119]",34,0.001,0.053000000000000026
78,cv_no78,"[372, 397, 276]",34,0.157,7.251
79,cv_no79,"[283, 308, 226]",34,0.267,14.776999999999997
80,cv_no80,"[246, 347, 257]",34,0.383,17.716
81,cv_no81,"[313, 316, 36]",34,0.003,0.28800000000000014
82,cv_no82,"[165, 307, 166]",34,0.48,23.863000000000003
83,cv_no83,"[45, 272, 44]",34,0.013,0.7220000000000004
84,cv_no84,"[285, 374, 336]",34,0.133,6.102
85,cv_no85,"[120, 298, 121]",34,0.261,11.985
86,cv_no86,"[225, 243, 234]",34,0.249,11.501999999999999
87,cv_no87,"[33, 254, 32]",34,0.132,6.356
88,cv_no88,"[273, 314, 254]",34,0.197,9.731999999999998
89,cv_no89,"[156, 309, 157]",34,0.175,11.884000000000002
90,cv_no90,"[284, 399, 117]",34,0.003,0.1940000000000001
91,cv_no91,"[287, 398, 232]",34,0.019,1.4469999999999992
92,cv_no92,"[221, 297, 275]",34,0.069,3.617
93,cv_no93,"[217, 316, 315]",34,0.019,2.2230000000000003
94,cv_no94,"[379, 380, 172]",34,0.154,9.327
95,cv_no95,"[216, 367, 340]",34,0.252,11.693999999999997
96,cv_no96,"[148, 295, 149]",34,0.192,11.081999999999999
97,cv_no97,"[261, 294, 253]",34,0.142,10.508
98,cv_no98,"[217, 341, 316]",34,0.051,3.858
99,cv_no99,"[139, 383, 273]",34,0.124,6.590999999999999
100,cv_no100,"[122, 299, 123]",34,0.253,11.688
101,cv_no101,"[284, 394, 335]",34,0.012,0.6770000000000004
102,cv_no102,"[228, 389, 217]",34,0.033,3.4849999999999994
103,cv_no103,"[288, 289, 25]",34,0.118,5.1400000000000015
104,cv_no104,"[244, 293, 236]",34,0.271,12.534
105,cv_no105,"[246, 395, 219]",34,0.328,15.196
106,cv_no106,"[38, 363, 37]",34,0.001,0.2350000000000001
107,cv_no107,"[227, 262, 242]",34,0.417,19.404999999999998
108,cv_no108,"[224, 322, 237]",34,0.189,9.406000000000002
109,cv_no109,"[29, 259, 238]",34,0.165,7.653999999999998
110,cv_no110,"[132, 302, 133]",34,0.596,27.627999999999997
111,cv_no111,"[154, 300, 155]",34,0.181,11.969999999999997
112,cv_no112,"[32, 397, 31]",34,0.1,4.657
113,cv_no113,"[283, 403, 306]",34,0.14,7.285000000000002
114,cv_no114,"[236, 340, 219]",34,0.281,13.017
115,cv_no115,"[45, 306, 272]",34,0.012,0.6090000000000003
116,cv_no116,"[224, 311, 297]",34,0.063,3.458000000000001
117,cv_no117,"[228, 315, 245]",34,0.021,3.803
118,cv_no118,"[264, 357, 252]",34,0.034,4.974
119,cv_no119,"[30, 372, 233]",34,0.124,5.7269999999999985
120,cv_no120,"[237, 322, 240]",34,0.319,16.053000000000004
121,cv_no121,"[219, 367, 242]",34,0.338,15.681999999999999
122,cv_no122,"[136, 342, 314]",34,0.259,12.733999999999998
123,cv_no123,"[297, 311, 222]",34,0.03,1.9229999999999996
124,cv_no124,"[219, 395, 244]",34,0.316,14.629000000000001
125,cv_no125,"[36, 316, 35]",34,0.016,1.4439999999999997
126,cv_no126,"[144, 345, 344]",34,0.392,18.861
127,cv_no127,"[191, 356, 288]",34,0.131,5.821
128,cv_no128,"[316, 341, 35]",34,0.016,0.9990000000000003
129,cv_no129,"[161, 317, 287]",34,0.133,8.244000000000003
130,cv_no130,"[185, 336, 186]",34,0.144,6.669999999999999
131,cv_no131,"[218, 396, 389]",34,0.053,4.826999999999999
132,cv_no132,"[262, 302, 242]",34,0.513,23.913999999999994
133,cv_no133,"[134, 301, 135]",34,0.817,38.196000000000005
134,cv_no134,"[158, 310, 159]",34,0.106,9.036999999999999
135,cv_no135,"[236, 299, 243]",34,0.261,12.034999999999998
136,cv_no136,"[387, 398, 230]",34,0.0,1.397999999999999
137,cv_no137,"[232, 387, 224]",34,0.067,3.592
138,cv_no138,"[275, 400, 220]",34,0.015,1.066
139,cv_no139,"[28, 392, 0]",34,0.023,1.1050000000000002
140,cv_no140,"[318, 366, 220]",34,0.009,0.7000000000000003
141,cv_no141,"[276, 397, 216]",34,0.146,6.783
142,cv_no142,"[35, 258, 34]",34,0.051,2.860000000000001
143,cv_no143,"[252, 295, 248]",34,0.121,7.854000000000001
144,cv_no144,"[254, 342, 312]",34,0.272,12.980000000000004
145,cv_no145,"[251, 358, 264]",34,0.116,8.827999999999998
146,cv_no146,"[29, 238, 28]",34,0.122,5.700000000000001
147,cv_no147,"[231, 393, 223]",34,0.03,3.3059999999999996
148,cv_no148,"[326, 400, 275]",34,0.022,1.436
149,cv_no149,"[183, 382, 24]",34,0.161,7.712999999999997
150,cv_no150,"[184, 377, 185]",34,0.154,7.218
151,cv_no151,"[169, 378, 170]",34,0.108,7.067999999999999
152,cv_no152,"[252, 404, 264]",34,0.012,3.7209999999999983
153,cv_no153,"[189, 371, 190]",34,0.163,7.377000000000001
154,cv_no154,"[224, 390, 322]",34,0.139,6.994000000000001
155,cv_no155,"[231, 294, 261]",34,0.048,4.646
156,cv_no156,"[174, 376, 175]",34,0.152,8.697
157,cv_no157,"[177, 381, 178]",34,0.154,8.07
158,cv_no158,"[193, 385, 194]",34,0.004,0.525
159,cv_no159,"[172, 380, 173]",34,0.142,8.481
160,cv_no160,"[303, 361, 280]",34,0.13,7.256999999999997
161,cv_no161,"[153, 358, 339]",34,0.2,12.917
162,cv_no162,"[197, 388, 198]",34,0.238,10.913000000000004
163,cv_no163,"[373, 401, 233]",34,0.212,9.768
164,cv_no164,"[187, 375, 188]",34,0.159,7.233000000000002
165,cv_no165,"[270, 365, 353]",34,0.095,4.88
166,cv_no166,"[318, 400, 235]",34,0.005,0.6740000000000002
167,cv_no167,"[245, 334, 310]",34,0.048,7.109000000000002
168,cv_no168,"[240, 322, 226]",34,0.248,12.665000000000001
169,cv_no169,"[156, 338, 309]",34,0.195,12.825000000000001
170,cv_no170,"[31, 397, 372]",34,0.0,0.001
171,cv_no171,"[134, 331, 301]",34,0.712,33.27799999999999
172,cv_no172,"[324, 348, 126]",34,0.259,12.001000000000001
173,cv_no173,"[309, 346, 157]",34,0.19,12.763
174,cv_no174,"[232, 321, 287]",34,0.001,0.9790000000000002
175,cv_no175,"[310, 334, 159]",34,0.09,8.795
176,cv_no176,"[307, 369, 166]",34,0.521,26.428
177,cv_no177,"[186, 374, 187]",34,0.161,7.3950000000000005
178,cv_no178,"[235, 400, 326]",34,0.0,0.8380000000000002
179,cv_no179,"[116, 399, 384]",34,0.001,0.07700000000000004
180,cv_no180,"[288, 356, 286]",34,0.136,6.093
181,cv_no181,"[285, 336, 50]",34,0.007,0.3320000000000002
182,cv_no182,"[48, 303, 280]",34,0.002,0.14200000000000007
183,cv_no183,"[158, 346, 310]",34,0.159,11.572999999999999
184,cv_no184,"[357, 370, 151]",34,0.001,4.5749999999999975
185,cv_no185,"[160, 391, 317]",34,0.278,17.026000000000003
186,cv_no186,"[329, 357, 150]",34,0.088,7.307
187,cv_no187,"[50, 336, 277]",34,0.022,1.0160000000000002
