,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.138,9.604
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.253,15.539000000000005
3,cv_no3,"[160, 317, 161]",34,0.221,14.277000000000001
4,cv_no4,"[305, 326, 222]",34,0.006,1.8479999999999988
5,cv_no5,"[127, 368, 17]",34,0.289,16.223
6,cv_no6,"[24, 349, 184]",34,0.146,8.41
7,cv_no7,"[178, 353, 179]",34,0.137,8.491999999999997
8,cv_no8,"[272, 386, 335]",34,0.016,1.0340000000000005
9,cv_no9,"[297, 390, 224]",34,0.105,6.3740000000000006
10,cv_no10,"[16, 320, 120]",34,0.281,15.758000000000003
11,cv_no11,"[168, 350, 169]",34,0.003,2.8169999999999984
12,cv_no12,"[129, 319, 130]",34,0.397,22.312000000000005
13,cv_no13,"[188, 351, 189]",34,0.148,8.194
14,cv_no14,"[283, 306, 46]",34,0.033,2.0579999999999994
15,cv_no15,"[194, 354, 195]",34,0.063,3.686000000000001
16,cv_no16,"[293, 325, 236]",34,0.242,13.620999999999999
17,cv_no17,"[192, 355, 193]",34,0.082,4.141
18,cv_no18,"[44, 394, 284]",34,0.007,0.4370000000000003
19,cv_no19,"[218, 404, 252]",34,0.016,3.7139999999999995
20,cv_no20,"[303, 362, 176]",34,0.124,7.975999999999997
21,cv_no21,"[247, 300, 251]",34,0.118,9.890999999999995
22,cv_no22,"[304, 364, 182]",34,0.123,7.2620000000000005
23,cv_no23,"[181, 365, 304]",34,0.123,7.359
24,cv_no24,"[243, 298, 234]",34,0.237,13.291000000000002
25,cv_no25,"[319, 347, 246]",34,0.354,19.89799999999999
26,cv_no26,"[31, 372, 1]",34,0.06,3.369
27,cv_no27,"[23, 361, 303]",34,0.124,8.057
28,cv_no28,"[241, 262, 227]",34,0.45,25.60799999999999
29,cv_no29,"[146, 333, 290]",34,0.365,21.19000000000001
30,cv_no30,"[249, 384, 366]",34,0.003,0.3020000000000001
31,cv_no31,"[320, 323, 234]",34,0.246,13.790000000000001
32,cv_no32,"[167, 308, 22]",34,1.18,74.89899999999999
33,cv_no33,"[37, 313, 36]",34,0.004,0.6840000000000003
34,cv_no34,"[378, 379, 170]",34,0.133,9.669999999999998
35,cv_no35,"[244, 348, 324]",34,0.266,15.013000000000002
36,cv_no36,"[235, 363, 318]",34,0.001,0.37900000000000006
37,cv_no37,"[228, 250, 247]",34,0.034,4.553999999999998
38,cv_no38,"[131, 332, 132]",34,0.486,27.369000000000003
39,cv_no39,"[242, 332, 291]",34,0.404,22.802000000000003
40,cv_no40,"[225, 340, 236]",34,0.248,13.998
41,cv_no41,"[244, 395, 257]",34,0.306,17.258000000000003
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.102,9.038
44,cv_no44,"[126, 348, 127]",34,0.251,14.152999999999999
45,cv_no45,"[163, 321, 296]",34,0.097,5.820000000000001
46,cv_no46,"[252, 357, 329]",34,0.034,5.582000000000002
47,cv_no47,"[123, 325, 124]",34,0.23,12.973
48,cv_no48,"[245, 250, 228]",34,0.033,4.5249999999999995
49,cv_no49,"[145, 333, 146]",34,0.375,21.73
50,cv_no50,"[238, 239, 28]",34,0.105,5.988
51,cv_no51,"[229, 341, 217]",34,0.074,5.078
52,cv_no52,"[164, 337, 165]",34,0.283,16.875
53,cv_no53,"[150, 357, 151]",34,0.016,6.143000000000002
54,cv_no54,"[292, 384, 249]",34,0.001,0.12800000000000003
55,cv_no55,"[190, 356, 191]",34,0.135,7.415
56,cv_no56,"[291, 332, 131]",34,0.467,26.360999999999997
57,cv_no57,"[159, 334, 21]",34,0.101,13.276000000000007
58,cv_no58,"[275, 386, 221]",34,0.041,2.6949999999999994
59,cv_no59,"[234, 373, 225]",34,0.21,11.826000000000002
60,cv_no60,"[20, 370, 152]",34,0.124,10.780999999999997
