,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.201,6.8359999999999985
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.395,10.324
3,cv_no3,"[160, 317, 161]",34,0.334,9.789
4,cv_no4,"[305, 326, 222]",34,0.015,1.6909999999999996
5,cv_no5,"[127, 368, 17]",34,0.446,10.286999999999999
6,cv_no6,"[24, 349, 184]",34,0.224,5.422000000000001
7,cv_no7,"[178, 353, 179]",34,0.205,5.712999999999999
8,cv_no8,"[272, 386, 335]",34,0.024,0.7100000000000002
9,cv_no9,"[297, 390, 224]",34,0.157,4.2459999999999996
10,cv_no10,"[16, 320, 120]",34,0.436,9.982
11,cv_no11,"[168, 350, 169]",34,0.006,2.782999999999999
12,cv_no12,"[129, 319, 130]",34,0.614,14.158000000000001
13,cv_no13,"[188, 351, 189]",34,0.229,5.154000000000001
14,cv_no14,"[283, 306, 46]",34,0.05,1.388
15,cv_no15,"[194, 354, 195]",34,0.095,2.4060000000000006
16,cv_no16,"[293, 325, 236]",34,0.373,8.658
17,cv_no17,"[192, 355, 193]",34,0.132,2.427
18,cv_no18,"[44, 394, 284]",34,0.01,0.30300000000000016
19,cv_no19,"[218, 404, 252]",34,0.014,3.4489999999999994
20,cv_no20,"[303, 362, 176]",34,0.186,5.455
21,cv_no21,"[247, 300, 251]",34,0.169,7.548999999999999
22,cv_no22,"[304, 364, 182]",34,0.187,4.7490000000000006
23,cv_no23,"[181, 365, 304]",34,0.187,4.845
24,cv_no24,"[243, 298, 234]",34,0.366,8.429
25,cv_no25,"[319, 347, 246]",34,0.546,12.64
26,cv_no26,"[31, 372, 1]",34,0.092,2.1430000000000002
27,cv_no27,"[23, 361, 303]",34,0.185,5.548
28,cv_no28,"[241, 262, 227]",34,0.692,16.389
29,cv_no29,"[146, 333, 290]",34,0.567,13.672000000000002
30,cv_no30,"[249, 384, 366]",34,0.003,0.25100000000000006
31,cv_no31,"[320, 323, 234]",34,0.38,8.744
32,cv_no32,"[167, 308, 22]",34,1.802,50.781000000000006
33,cv_no33,"[37, 313, 36]",34,0.008,0.5850000000000002
34,cv_no34,"[378, 379, 170]",34,0.196,6.999999999999998
35,cv_no35,"[244, 348, 324]",34,0.411,9.549
36,cv_no36,"[235, 363, 318]",34,0.001,0.37600000000000006
37,cv_no37,"[228, 250, 247]",34,0.04,3.9299999999999993
38,cv_no38,"[131, 332, 132]",34,0.75,17.398
39,cv_no39,"[242, 332, 291]",34,0.623,14.511
40,cv_no40,"[225, 340, 236]",34,0.383,8.902999999999999
41,cv_no41,"[244, 395, 257]",34,0.473,10.974
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.168,6.880999999999999
44,cv_no44,"[126, 348, 127]",34,0.387,9.004999999999999
45,cv_no45,"[163, 321, 296]",34,0.146,3.8459999999999996
46,cv_no46,"[252, 357, 329]",34,0.065,4.814000000000002
47,cv_no47,"[123, 325, 124]",34,0.356,8.245000000000001
48,cv_no48,"[245, 250, 228]",34,0.039,3.9099999999999997
49,cv_no49,"[145, 333, 146]",34,0.581,14.016
50,cv_no50,"[238, 239, 28]",34,0.162,3.8339999999999996
51,cv_no51,"[229, 341, 217]",34,0.118,3.533
52,cv_no52,"[164, 337, 165]",34,0.428,11.109
53,cv_no53,"[150, 357, 151]",34,0.041,5.7280000000000015
54,cv_no54,"[292, 384, 249]",34,0.002,0.11000000000000003
