,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.168,8.101999999999999
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.317,12.752000000000002
3,cv_no3,"[160, 317, 161]",34,0.272,11.861000000000002
4,cv_no4,"[305, 326, 222]",34,0.01,1.7719999999999994
5,cv_no5,"[127, 368, 17]",34,0.36,13.041999999999996
6,cv_no6,"[24, 349, 184]",34,0.181,6.805000000000001
7,cv_no7,"[178, 353, 179]",34,0.169,6.9929999999999986
8,cv_no8,"[272, 386, 335]",34,0.02,0.8590000000000003
9,cv_no9,"[297, 390, 224]",34,0.129,5.2269999999999985
10,cv_no10,"[16, 320, 120]",34,0.351,12.666
11,cv_no11,"[168, 350, 169]",34,0.0,2.795999999999999
12,cv_no12,"[129, 319, 130]",34,0.495,17.944000000000003
13,cv_no13,"[188, 351, 189]",34,0.185,6.567000000000001
14,cv_no14,"[283, 306, 46]",34,0.041,1.6979999999999997
15,cv_no15,"[194, 354, 195]",34,0.078,2.9980000000000007
16,cv_no16,"[293, 325, 236]",34,0.301,10.963
17,cv_no17,"[192, 355, 193]",34,0.104,3.229
18,cv_no18,"[44, 394, 284]",34,0.008,0.3640000000000002
19,cv_no19,"[218, 404, 252]",34,0.016,3.5539999999999994
20,cv_no20,"[303, 362, 176]",34,0.153,6.615999999999999
21,cv_no21,"[247, 300, 251]",34,0.142,8.615999999999996
22,cv_no22,"[304, 364, 182]",34,0.153,5.912
23,cv_no23,"[181, 365, 304]",34,0.153,6.006999999999999
24,cv_no24,"[243, 298, 234]",34,0.295,10.687
25,cv_no25,"[319, 347, 246]",34,0.441,16.008999999999997
26,cv_no26,"[31, 372, 1]",34,0.074,2.7110000000000003
27,cv_no27,"[23, 361, 303]",34,0.152,6.702
28,cv_no28,"[241, 262, 227]",34,0.56,20.664999999999996
29,cv_no29,"[146, 333, 290]",34,0.457,17.166000000000004
30,cv_no30,"[249, 384, 366]",34,0.003,0.2720000000000001
31,cv_no31,"[320, 323, 234]",34,0.306,11.088
32,cv_no32,"[167, 308, 22]",34,1.464,61.945
33,cv_no33,"[37, 313, 36]",34,0.006,0.6330000000000002
34,cv_no34,"[378, 379, 170]",34,0.162,8.225
35,cv_no35,"[244, 348, 324]",34,0.332,12.086
36,cv_no36,"[235, 363, 318]",34,0.0,0.37600000000000006
37,cv_no37,"[228, 250, 247]",34,0.037,4.199999999999999
38,cv_no38,"[131, 332, 132]",34,0.606,22.028000000000002
39,cv_no39,"[242, 332, 291]",34,0.504,18.359
40,cv_no40,"[225, 340, 236]",34,0.309,11.267999999999997
41,cv_no41,"[244, 395, 257]",34,0.382,13.891
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.131,7.898999999999999
44,cv_no44,"[126, 348, 127]",34,0.313,11.394
45,cv_no45,"[163, 321, 296]",34,0.12,4.756
46,cv_no46,"[252, 357, 329]",34,0.047,5.1910000000000025
47,cv_no47,"[123, 325, 124]",34,0.287,10.440000000000001
48,cv_no48,"[245, 250, 228]",34,0.037,4.176
49,cv_no49,"[145, 333, 146]",34,0.469,17.602
50,cv_no50,"[238, 239, 28]",34,0.131,4.833000000000001
51,cv_no51,"[229, 341, 217]",34,0.094,4.256
52,cv_no52,"[164, 337, 165]",34,0.35,13.770999999999999
53,cv_no53,"[150, 357, 151]",34,0.026,5.947000000000002
54,cv_no54,"[292, 384, 249]",34,0.001,0.11800000000000004
55,cv_no55,"[190, 356, 191]",34,0.169,5.927000000000001
56,cv_no56,"[291, 332, 131]",34,0.582,21.225
57,cv_no57,"[159, 334, 21]",34,0.133,12.144000000000002
58,cv_no58,"[275, 386, 221]",34,0.05,2.2459999999999996
59,cv_no59,"[234, 373, 225]",34,0.262,9.513
60,cv_no60,"[20, 370, 152]",34,0.148,9.442999999999998
61,cv_no61,"[250, 309, 247]",34,0.135,8.468999999999998
62,cv_no62,"[162, 321, 163]",34,0.072,2.7430000000000003
63,cv_no63,"[196, 359, 197]",34,0.195,7.089
64,cv_no64,"[230, 398, 253]",34,0.116,6.747000000000001
65,cv_no65,"[313, 363, 235]",34,0.005,0.8650000000000003
66,cv_no66,"[287, 321, 162]",34,0.033,1.5530000000000002
67,cv_no67,"[389, 396, 217]",34,0.034,3.2909999999999995
68,cv_no68,"[348, 368, 127]",34,0.305,11.154
69,cv_no69,"[130, 319, 291]",34,0.518,18.822999999999997
70,cv_no70,"[198, 360, 199]",34,0.395,14.152
71,cv_no71,"[261, 334, 245]",34,0.067,7.556000000000001
72,cv_no72,"[236, 325, 299]",34,0.301,10.963
73,cv_no73,"[128, 347, 129]",34,0.443,16.038
74,cv_no74,"[125, 324, 126]",34,0.3,10.923000000000002
75,cv_no75,"[16, 323, 320]",34,0.399,14.388999999999996
76,cv_no76,"[42, 118, 41]",34,0.001,0.04900000000000002
77,cv_no77,"[40, 41, 119]",34,0.001,0.04800000000000002
78,cv_no78,"[372, 397, 276]",34,0.176,6.430000000000001
79,cv_no79,"[283, 308, 226]",34,0.3,13.379
80,cv_no80,"[246, 347, 257]",34,0.432,15.708
81,cv_no81,"[313, 316, 36]",34,0.004,0.27300000000000013
82,cv_no82,"[165, 307, 166]",34,0.538,21.353
83,cv_no83,"[45, 272, 44]",34,0.015,0.6520000000000004
84,cv_no84,"[285, 374, 336]",34,0.15,5.405
85,cv_no85,"[120, 298, 121]",34,0.294,10.619000000000002
86,cv_no86,"[225, 243, 234]",34,0.281,10.197999999999999
87,cv_no87,"[33, 254, 32]",34,0.148,5.666
88,cv_no88,"[273, 314, 254]",34,0.221,8.7
89,cv_no89,"[156, 309, 157]",34,0.194,10.973
90,cv_no90,"[284, 399, 117]",34,0.003,0.17900000000000008
91,cv_no91,"[287, 398, 232]",34,0.02,1.3499999999999994
92,cv_no92,"[221, 297, 275]",34,0.078,3.255
93,cv_no93,"[217, 316, 315]",34,0.023,2.1210000000000004
94,cv_no94,"[379, 380, 172]",34,0.171,8.523000000000001
95,cv_no95,"[216, 367, 340]",34,0.284,10.373
96,cv_no96,"[148, 295, 149]",34,0.218,10.072
97,cv_no97,"[261, 294, 253]",34,0.162,9.761
98,cv_no98,"[217, 341, 316]",34,0.058,3.589
99,cv_no99,"[139, 383, 273]",34,0.138,5.945
100,cv_no100,"[122, 299, 123]",34,0.286,10.360999999999999
101,cv_no101,"[284, 394, 335]",34,0.013,0.6150000000000003
102,cv_no102,"[228, 389, 217]",34,0.039,3.307
103,cv_no103,"[288, 289, 25]",34,0.133,4.524
104,cv_no104,"[244, 293, 236]",34,0.305,11.114
105,cv_no105,"[246, 395, 219]",34,0.37,13.475
106,cv_no106,"[38, 363, 37]",34,0.002,0.2290000000000001
107,cv_no107,"[227, 262, 242]",34,0.469,17.221999999999998
108,cv_no108,"[224, 322, 237]",34,0.212,8.417000000000002
109,cv_no109,"[29, 259, 238]",34,0.186,6.788999999999999
110,cv_no110,"[132, 302, 133]",34,0.671,24.507999999999996
111,cv_no111,"[154, 300, 155]",34,0.201,11.027999999999999
112,cv_no112,"[32, 397, 31]",34,0.113,4.132999999999999
113,cv_no113,"[283, 403, 306]",34,0.158,6.550000000000002
114,cv_no114,"[236, 340, 219]",34,0.317,11.544999999999998
115,cv_no115,"[45, 306, 272]",34,0.013,0.5470000000000003
116,cv_no116,"[224, 311, 297]",34,0.07,3.1310000000000007
117,cv_no117,"[228, 315, 245]",34,0.026,3.688
118,cv_no118,"[264, 357, 252]",34,0.041,4.789000000000001
119,cv_no119,"[30, 372, 233]",34,0.14,5.076999999999999
120,cv_no120,"[237, 322, 240]",34,0.358,14.385000000000005
121,cv_no121,"[219, 367, 242]",34,0.381,13.911
122,cv_no122,"[136, 342, 314]",34,0.291,11.379999999999999
123,cv_no123,"[297, 311, 222]",34,0.033,1.7679999999999996
124,cv_no124,"[219, 395, 244]",34,0.356,12.975000000000001
125,cv_no125,"[36, 316, 35]",34,0.019,1.3579999999999999
126,cv_no126,"[144, 345, 344]",34,0.442,16.807
127,cv_no127,"[191, 356, 288]",34,0.148,5.134999999999999
128,cv_no128,"[316, 341, 35]",34,0.018,0.9150000000000003
129,cv_no129,"[161, 317, 287]",34,0.149,7.548000000000002
130,cv_no130,"[185, 336, 186]",34,0.162,5.915999999999999
