,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.176,7.762999999999999
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.335,12.110000000000001
3,cv_no3,"[160, 317, 161]",34,0.287,11.310000000000002
4,cv_no4,"[305, 326, 222]",34,0.011,1.7519999999999993
5,cv_no5,"[127, 368, 17]",34,0.381,12.310999999999998
6,cv_no6,"[24, 349, 184]",34,0.191,6.439
7,cv_no7,"[178, 353, 179]",34,0.177,6.6499999999999995
8,cv_no8,"[272, 386, 335]",34,0.021,0.8190000000000003
9,cv_no9,"[297, 390, 224]",34,0.136,4.967
10,cv_no10,"[16, 320, 120]",34,0.371,11.956999999999999
11,cv_no11,"[168, 350, 169]",34,0.001,2.795999999999999
12,cv_no12,"[129, 319, 130]",34,0.523,16.943
13,cv_no13,"[188, 351, 189]",34,0.195,6.2
14,cv_no14,"[283, 306, 46]",34,0.043,1.6149999999999998
15,cv_no15,"[194, 354, 195]",34,0.082,2.846000000000001
16,cv_no16,"[293, 325, 236]",34,0.318,10.351999999999999
17,cv_no17,"[192, 355, 193]",34,0.11,3.009999999999999
18,cv_no18,"[44, 394, 284]",34,0.008,0.3480000000000002
19,cv_no19,"[218, 404, 252]",34,0.015,3.5219999999999994
20,cv_no20,"[303, 362, 176]",34,0.161,6.305999999999999
21,cv_no21,"[247, 300, 251]",34,0.148,8.328999999999997
22,cv_no22,"[304, 364, 182]",34,0.161,5.601
23,cv_no23,"[181, 365, 304]",34,0.161,5.6979999999999995
24,cv_no24,"[243, 298, 234]",34,0.312,10.088999999999999
25,cv_no25,"[319, 347, 246]",34,0.466,15.115999999999998
26,cv_no26,"[31, 372, 1]",34,0.079,2.5620000000000003
27,cv_no27,"[23, 361, 303]",34,0.16,6.394
28,cv_no28,"[241, 262, 227]",34,0.591,19.534
29,cv_no29,"[146, 333, 290]",34,0.483,16.243000000000002
30,cv_no30,"[249, 384, 366]",34,0.003,0.26600000000000007
31,cv_no31,"[320, 323, 234]",34,0.324,10.469
32,cv_no32,"[167, 308, 22]",34,1.544,58.985
33,cv_no33,"[37, 313, 36]",34,0.007,0.6210000000000002
34,cv_no34,"[378, 379, 170]",34,0.17,7.896999999999999
35,cv_no35,"[244, 348, 324]",34,0.35,11.414
36,cv_no36,"[235, 363, 318]",34,0.0,0.37600000000000006
37,cv_no37,"[228, 250, 247]",34,0.038,4.124999999999999
38,cv_no38,"[131, 332, 132]",34,0.64,20.803000000000004
39,cv_no39,"[242, 332, 291]",34,0.532,17.339000000000002
40,cv_no40,"[225, 340, 236]",34,0.327,10.642
41,cv_no41,"[244, 395, 257]",34,0.403,13.117
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.14,7.6370000000000005
44,cv_no44,"[126, 348, 127]",34,0.33,10.758999999999999
45,cv_no45,"[163, 321, 296]",34,0.126,4.513
46,cv_no46,"[252, 357, 329]",34,0.051,5.095000000000002
47,cv_no47,"[123, 325, 124]",34,0.303,9.855
48,cv_no48,"[245, 250, 228]",34,0.038,4.102
49,cv_no49,"[145, 333, 146]",34,0.495,16.654000000000003
50,cv_no50,"[238, 239, 28]",34,0.138,4.572
51,cv_no51,"[229, 341, 217]",34,0.099,4.066999999999999
52,cv_no52,"[164, 337, 165]",34,0.368,13.065000000000001
53,cv_no53,"[150, 357, 151]",34,0.029,5.897000000000001
54,cv_no54,"[292, 384, 249]",34,0.001,0.11600000000000003
55,cv_no55,"[190, 356, 191]",34,0.179,5.590000000000001
56,cv_no56,"[291, 332, 131]",34,0.615,20.045
57,cv_no57,"[159, 334, 21]",34,0.142,11.874
58,cv_no58,"[275, 386, 221]",34,0.053,2.1439999999999997
59,cv_no59,"[234, 373, 225]",34,0.277,8.984
60,cv_no60,"[20, 370, 152]",34,0.154,9.142999999999999
61,cv_no61,"[250, 309, 247]",34,0.141,8.194999999999999
62,cv_no62,"[162, 321, 163]",34,0.076,2.5970000000000004
63,cv_no63,"[196, 359, 197]",34,0.206,6.7
64,cv_no64,"[230, 398, 253]",34,0.123,6.512000000000001
65,cv_no65,"[313, 363, 235]",34,0.006,0.8550000000000003
66,cv_no66,"[287, 321, 162]",34,0.035,1.4860000000000002
67,cv_no67,"[389, 396, 217]",34,0.037,3.2219999999999995
68,cv_no68,"[348, 368, 127]",34,0.323,10.534000000000002
69,cv_no69,"[130, 319, 291]",34,0.547,17.774999999999995
70,cv_no70,"[198, 360, 199]",34,0.417,13.36
71,cv_no71,"[261, 334, 245]",34,0.073,7.4190000000000005
72,cv_no72,"[236, 325, 299]",34,0.318,10.351999999999999
73,cv_no73,"[128, 347, 129]",34,0.467,15.139
74,cv_no74,"[125, 324, 126]",34,0.317,10.316
75,cv_no75,"[16, 323, 320]",34,0.421,13.583999999999996
76,cv_no76,"[42, 118, 41]",34,0.001,0.04700000000000002
77,cv_no77,"[40, 41, 119]",34,0.001,0.04600000000000002
78,cv_no78,"[372, 397, 276]",34,0.186,6.074
79,cv_no79,"[283, 308, 226]",34,0.317,12.772
80,cv_no80,"[246, 347, 257]",34,0.456,14.831999999999999
81,cv_no81,"[313, 316, 36]",34,0.004,0.2650000000000001
82,cv_no82,"[165, 307, 166]",34,0.567,20.266
83,cv_no83,"[45, 272, 44]",34,0.016,0.6230000000000003
84,cv_no84,"[285, 374, 336]",34,0.159,5.103
85,cv_no85,"[120, 298, 121]",34,0.311,10.023
86,cv_no86,"[225, 243, 234]",34,0.296,9.628999999999998
87,cv_no87,"[33, 254, 32]",34,0.156,5.3660000000000005
88,cv_no88,"[273, 314, 254]",34,0.233,8.251999999999999
89,cv_no89,"[156, 309, 157]",34,0.203,10.58
90,cv_no90,"[284, 399, 117]",34,0.004,0.17200000000000007
91,cv_no91,"[287, 398, 232]",34,0.021,1.3089999999999995
92,cv_no92,"[221, 297, 275]",34,0.082,3.0989999999999998
93,cv_no93,"[217, 316, 315]",34,0.024,2.075
94,cv_no94,"[379, 380, 172]",34,0.18,8.176000000000002
95,cv_no95,"[216, 367, 340]",34,0.3,9.795999999999998
96,cv_no96,"[148, 295, 149]",34,0.231,9.63
97,cv_no97,"[261, 294, 253]",34,0.172,9.431999999999999
98,cv_no98,"[217, 341, 316]",34,0.062,3.4720000000000004
99,cv_no99,"[139, 383, 273]",34,0.145,5.665
100,cv_no100,"[122, 299, 123]",34,0.302,9.783
101,cv_no101,"[284, 394, 335]",34,0.014,0.5880000000000003
102,cv_no102,"[228, 389, 217]",34,0.042,3.227
103,cv_no103,"[288, 289, 25]",34,0.141,4.253
