,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.207,6.634999999999999
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.41,9.929
3,cv_no3,"[160, 317, 161]",34,0.346,9.455
4,cv_no4,"[305, 326, 222]",34,0.016,1.6759999999999997
5,cv_no5,"[127, 368, 17]",34,0.463,9.841
6,cv_no6,"[24, 349, 184]",34,0.232,5.198
7,cv_no7,"[178, 353, 179]",34,0.212,5.507999999999999
8,cv_no8,"[272, 386, 335]",34,0.024,0.6860000000000002
9,cv_no9,"[297, 390, 224]",34,0.163,4.0889999999999995
10,cv_no10,"[16, 320, 120]",34,0.452,9.546
11,cv_no11,"[168, 350, 169]",34,0.007,2.7769999999999992
12,cv_no12,"[129, 319, 130]",34,0.637,13.544
13,cv_no13,"[188, 351, 189]",34,0.238,4.925000000000001
14,cv_no14,"[283, 306, 46]",34,0.052,1.3379999999999999
15,cv_no15,"[194, 354, 195]",34,0.099,2.3110000000000004
16,cv_no16,"[293, 325, 236]",34,0.387,8.285
17,cv_no17,"[192, 355, 193]",34,0.137,2.295
18,cv_no18,"[44, 394, 284]",34,0.01,0.29300000000000015
19,cv_no19,"[218, 404, 252]",34,0.013,3.4349999999999996
20,cv_no20,"[303, 362, 176]",34,0.192,5.269
21,cv_no21,"[247, 300, 251]",34,0.174,7.379999999999999
22,cv_no22,"[304, 364, 182]",34,0.194,4.562
23,cv_no23,"[181, 365, 304]",34,0.194,4.6579999999999995
24,cv_no24,"[243, 298, 234]",34,0.38,8.063
25,cv_no25,"[319, 347, 246]",34,0.566,12.094000000000001
26,cv_no26,"[31, 372, 1]",34,0.096,2.051
27,cv_no27,"[23, 361, 303]",34,0.191,5.363
28,cv_no28,"[241, 262, 227]",34,0.717,15.697
29,cv_no29,"[146, 333, 290]",34,0.588,13.105000000000002
30,cv_no30,"[249, 384, 366]",34,0.003,0.24800000000000005
31,cv_no31,"[320, 323, 234]",34,0.395,8.363999999999999
32,cv_no32,"[167, 308, 22]",34,1.868,48.979000000000006
33,cv_no33,"[37, 313, 36]",34,0.009,0.5770000000000002
34,cv_no34,"[378, 379, 170]",34,0.202,6.8039999999999985
35,cv_no35,"[244, 348, 324]",34,0.426,9.138
36,cv_no36,"[235, 363, 318]",34,0.001,0.37500000000000006
37,cv_no37,"[228, 250, 247]",34,0.04,3.8899999999999992
38,cv_no38,"[131, 332, 132]",34,0.778,16.648
39,cv_no39,"[242, 332, 291]",34,0.647,13.888
40,cv_no40,"[225, 340, 236]",34,0.398,8.52
41,cv_no41,"[244, 395, 257]",34,0.49,10.501
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.176,6.712999999999999
44,cv_no44,"[126, 348, 127]",34,0.401,8.617999999999999
45,cv_no45,"[163, 321, 296]",34,0.151,3.6999999999999997
46,cv_no46,"[252, 357, 329]",34,0.069,4.749000000000001
47,cv_no47,"[123, 325, 124]",34,0.369,7.889000000000001
48,cv_no48,"[245, 250, 228]",34,0.04,3.8709999999999996
49,cv_no49,"[145, 333, 146]",34,0.603,13.435
50,cv_no50,"[238, 239, 28]",34,0.168,3.6719999999999997
51,cv_no51,"[229, 341, 217]",34,0.123,3.415
52,cv_no52,"[164, 337, 165]",34,0.443,10.681
53,cv_no53,"[150, 357, 151]",34,0.044,5.687000000000001
54,cv_no54,"[292, 384, 249]",34,0.002,0.10800000000000003
55,cv_no55,"[190, 356, 191]",34,0.219,4.422000000000001
56,cv_no56,"[291, 332, 131]",34,0.748,16.055
57,cv_no57,"[159, 334, 21]",34,0.183,10.931000000000001
58,cv_no58,"[275, 386, 221]",34,0.063,1.804
59,cv_no59,"[234, 373, 225]",34,0.337,7.183999999999999
60,cv_no60,"[20, 370, 152]",34,0.177,8.168
61,cv_no61,"[250, 309, 247]",34,0.165,7.293999999999999
62,cv_no62,"[162, 321, 163]",34,0.092,2.1050000000000004
