,no,cv_no,region,temp_I,integ_I
0,cv_no0,"[173, 352, 174]",34,0.157,8.584999999999997
1,cv_no1,"[116, 384, 292]",34,0.0,0.064
2,cv_no2,"[290, 328, 147]",34,0.294,13.657000000000002
3,cv_no3,"[160, 317, 161]",34,0.254,12.640000000000002
4,cv_no4,"[305, 326, 222]",34,0.008,1.7979999999999992
5,cv_no5,"[127, 368, 17]",34,0.335,14.069999999999997
6,cv_no6,"[24, 349, 184]",34,0.169,7.324999999999999
7,cv_no7,"[178, 353, 179]",34,0.157,7.474999999999999
8,cv_no8,"[272, 386, 335]",34,0.018,0.9150000000000004
9,cv_no9,"[297, 390, 224]",34,0.12,5.597
10,cv_no10,"[16, 320, 120]",34,0.326,13.67
11,cv_no11,"[168, 350, 169]",34,0.001,2.7989999999999986
12,cv_no12,"[129, 319, 130]",34,0.46,19.361000000000004
13,cv_no13,"[188, 351, 189]",34,0.171,7.101
14,cv_no14,"[283, 306, 46]",34,0.038,1.8149999999999997
15,cv_no15,"[194, 354, 195]",34,0.072,3.226000000000001
16,cv_no16,"[293, 325, 236]",34,0.28,11.824
17,cv_no17,"[192, 355, 193]",34,0.096,3.5169999999999995
18,cv_no18,"[44, 394, 284]",34,0.008,0.38800000000000023
19,cv_no19,"[218, 404, 252]",34,0.016,3.6019999999999994
20,cv_no20,"[303, 362, 176]",34,0.143,7.0539999999999985
21,cv_no21,"[247, 300, 251]",34,0.133,9.023999999999994
22,cv_no22,"[304, 364, 182]",34,0.142,6.3469999999999995
23,cv_no23,"[181, 365, 304]",34,0.142,6.443999999999999
24,cv_no24,"[243, 298, 234]",34,0.274,11.530000000000001
25,cv_no25,"[319, 347, 246]",34,0.409,17.267999999999997
26,cv_no26,"[31, 372, 1]",34,0.069,2.9250000000000003
27,cv_no27,"[23, 361, 303]",34,0.142,7.138
28,cv_no28,"[241, 262, 227]",34,0.52,22.267999999999997
29,cv_no29,"[146, 333, 290]",34,0.424,18.472000000000005
30,cv_no30,"[249, 384, 366]",34,0.003,0.2810000000000001
31,cv_no31,"[320, 323, 234]",34,0.284,11.963999999999999
32,cv_no32,"[167, 308, 22]",34,1.362,66.136
33,cv_no33,"[37, 313, 36]",34,0.005,0.6500000000000002
34,cv_no34,"[378, 379, 170]",34,0.151,8.688999999999998
35,cv_no35,"[244, 348, 324]",34,0.308,13.035
36,cv_no36,"[235, 363, 318]",34,0.0,0.37600000000000006
37,cv_no37,"[228, 250, 247]",34,0.036,4.309999999999999
38,cv_no38,"[131, 332, 132]",34,0.562,23.759000000000007
39,cv_no39,"[242, 332, 291]",34,0.468,19.798000000000002
40,cv_no40,"[225, 340, 236]",34,0.287,12.152
41,cv_no41,"[244, 395, 257]",34,0.354,14.979999999999999
42,cv_no42,"[117, 399, 116]",34,0.0,0.008
43,cv_no43,"[149, 329, 150]",34,0.121,8.276000000000002
44,cv_no44,"[126, 348, 127]",34,0.29,12.284999999999998
45,cv_no45,"[163, 321, 296]",34,0.112,5.099
46,cv_no46,"[252, 357, 329]",34,0.042,5.322000000000002
47,cv_no47,"[123, 325, 124]",34,0.267,11.257
48,cv_no48,"[245, 250, 228]",34,0.036,4.284999999999999
